text_id,precision,recall,f1,partial_precision,partial_recall,partial_f1
0,0.0,0.0,0.0,0.8666666666666667,0.9666666666666667,0.9139393939393939
1,0.0,0.0,0.0,1.0,1.0,1.0
2,0.0,0.0,0.0,1.0,0.8333333333333334,0.9090909090909091
3,0.0,0.0,0.0,1.0,1.0,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.24242424242424246
6,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
7,0.0,0.0,0.0,0.5,0.8823529411764706,0.6382978723404256
8,0.0,0.0,0.0,0.45454545454545453,0.728030303030303,0.5596645506959408
9,0.0,0.0,0.0,0.5,0.7142857142857143,0.588235294117647
10,0.0,0.0,0.0,0.17333333333333334,0.52,0.26
11,0.5,0.6666666666666666,0.5714285714285715,0.75,0.9019607843137255,0.8189910979228487
12,0.25,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666
13,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
14,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5
15,0.4,1.0,0.5714285714285715,0.6,1.0,0.7499999999999999
16,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
17,0.0,0.0,0.0,0.4736842105263158,0.9473684210526316,0.6315789473684211
18,0.0,0.0,0.0,0.3695652173913043,1.0,0.5396825396825397
19,0.0,0.0,0.0,0.49333333333333335,0.9866666666666667,0.6577777777777779
20,0.16666666666666666,0.5,0.25,0.5925925925925926,0.7777777777777778,0.6726726726726727
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8
23,0.25,0.3333333333333333,0.28571428571428575,0.7083333333333334,0.8968253968253969,0.7915121549237742
24,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
25,0.4,0.6666666666666666,0.5,0.8285714285714285,1.0,0.90625
26,0.14285714285714285,0.5,0.22222222222222224,0.7285714285714286,1.0,0.8429752066115703
27,0.3333333333333333,1.0,0.5,0.5238095238095237,1.0,0.6874999999999999
28,0.0,0.0,0.0,0.26666666666666666,0.5,0.3478260869565218
29,0.14285714285714285,0.3333333333333333,0.2,0.6802721088435374,0.9444444444444445,0.7908816003721796
30,0.5,0.5,0.5,0.5,0.763157894736842,0.6041666666666666
31,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0,0.5,0.6666666666666666,1.0,0.7105263157894737,0.8307692307692308
33,0.0,0.0,0.0,0.4411764705882353,0.8823529411764706,0.5882352941176471
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.5,0.5,0.5,0.9761904761904762,0.9761904761904762,0.9761904761904762
37,1.0,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0,1.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.5,0.5,0.5,0.9642857142857143,0.9642857142857143,0.9642857142857143
41,1.0,1.0,1.0,1.0,1.0,1.0
42,0.0,0.0,0.0,0.40909090909090906,0.5454545454545454,0.4675324675324675
43,0.0,0.0,0.0,0.753968253968254,0.8809523809523809,0.8125288950531668
44,0.0,0.0,0.0,0.6363636363636364,0.8181818181818182,0.7159090909090909
45,0.0,0.0,0.0,0.7777777777777777,0.7777777777777777,0.7777777777777776
46,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8
47,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8956228956228957,0.8956228956228957,0.8956228956228957
48,0.0,0.0,0.0,0.8095238095238094,1.0,0.8947368421052632
49,0.3333333333333333,0.5,0.4,0.8632478632478632,0.9615384615384616,0.9097459917132048
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.25,0.3333333333333333,0.28571428571428575,0.375,0.6222222222222221,0.4679665738161559
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.25,0.5,0.3333333333333333
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.08333333333333333
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.45,0.7666666666666666,0.5671232876712329
